index,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
0,1,Junior Adamu,at AUT,FW,Freiburg,23,2001,25,19,1545,17.2,2,2,4,2,0,0,5,1,5.5,5.5,2.4,7.9,8,14,84,0.12,0.12,0.23,0.12,0.23,0.32,0.14,0.46,0.32,0.46,Matches
1,2,Karim Adeyemi,de GER,"FW,MF",Dortmund,22,2002,25,17,1433,15.9,7,6,13,7,0,0,4,0,5.5,5.5,6.0,11.5,68,28,153,0.44,0.38,0.82,0.44,0.82,0.34,0.38,0.72,0.34,0.72,Matches
2,3,Amine Adli,ma MAR,"MF,FW",Leverkusen,24,2000,20,6,766,8.5,2,0,2,2,0,0,3,0,2.7,2.7,0.7,3.4,37,24,100,0.23,0.00,0.23,0.23,0.23,0.32,0.08,0.40,0.32,0.40,Matches
3,4,Oladapo Afolayan,eng ENG,"FW,MF",St. Pauli,26,1998,32,17,1639,18.2,3,1,4,3,0,0,3,0,3.1,3.1,3.8,7.0,53,32,108,0.16,0.05,0.22,0.16,0.22,0.17,0.21,0.38,0.17,0.38,Matches
4,5,Felix Agu,ng NGA,DF,Werder Bremen,24,1999,22,21,1751,19.5,3,0,3,3,0,0,1,0,1.4,1.4,1.8,3.2,33,43,105,0.15,0.00,0.15,0.15,0.15,0.07,0.09,0.17,0.07,0.17,Matches
5,6,Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,22,2001,5,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6,7,Kevin Akpoguma,ng NGA,DF,Hoffenheim,29,1995,32,23,2220,24.7,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,Matches
7,8,Andreas Albers,dk DEN,FW,St. Pauli,34,1990,14,0,62,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,1,3,6,1.45,0.00,1.45,1.45,1.45,0.90,0.14,1.04,0.90,1.04,Matches
8,9,Ben Alexander Voll,de GER,GK,St. Pauli,23,2000,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
9,10,Skelly Alvero,fr FRA,MF,Werder Bremen,22,2002,12,1,236,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
10,11,Aurele Amenda,ch SUI,DF,Eint Frankfurt,21,2003,8,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.23,Matches
11,12,Nadiem Amiri,de GER,MF,Mainz 05,27,1996,30,30,2473,27.5,7,5,12,5,2,2,9,2,5.5,3.9,6.6,10.5,50,204,64,0.25,0.18,0.44,0.18,0.36,0.20,0.24,0.44,0.14,0.38,Matches
12,13,Mohamed Amoura,dz ALG,FW,Wolfsburg,24,2000,31,29,2467,27.4,10,9,19,8,2,2,6,0,8.7,7.2,4.0,11.2,81,61,244,0.36,0.33,0.69,0.29,0.62,0.32,0.15,0.46,0.26,0.41,Matches
13,14,Robert Andrich,de GER,"MF,DF",Leverkusen,29,1994,23,19,1598,17.8,2,2,4,2,0,0,7,0,1.3,1.3,0.3,1.6,8,65,17,0.11,0.11,0.23,0.11,0.23,0.07,0.02,0.09,0.07,0.09,Matches
14,15,Waldemar Anton,de GER,DF,Dortmund,28,1996,26,22,1949,21.7,2,2,4,2,0,0,4,0,1.7,1.7,0.8,2.5,32,117,28,0.09,0.09,0.18,0.09,0.18,0.08,0.04,0.11,0.08,0.11,Matches
15,16,Maximilian Arnold,de GER,MF,Wolfsburg,30,1994,28,27,2356,26.2,3,5,8,3,0,0,7,1,0.9,0.9,3.5,4.3,9,128,16,0.11,0.19,0.31,0.11,0.31,0.03,0.13,0.17,0.03,0.17,Matches
16,17,Jann-Fiete Arp,de GER,"FW,MF",Holstein Kiel,24,2000,23,3,713,7.9,2,0,2,1,1,2,8,1,3.8,2.2,1.0,3.2,14,21,66,0.25,0.00,0.25,0.13,0.13,0.47,0.13,0.60,0.27,0.40,Matches
17,18,Arthur,br BRA,DF,Leverkusen,21,2003,20,7,752,8.4,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.4,15,25,53,0.00,0.12,0.12,0.00,0.12,0.01,0.04,0.05,0.01,0.05,Matches
18,19,Noah Atubolu,de GER,GK,Freiburg,22,2002,26,26,2307,25.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
19,20,Ayman Azhil,ma MAR,MF,Dortmund,23,2001,1,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
20,21,Adam Aznou,ma MAR,DF,Bayern Munich,18,2006,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
21,22,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,21,2002,5,0,91,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,2,1,5,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.35,0.18,0.35,Matches
22,23,Ridle Baku,de GER,"FW,MF",Wolfsburg,26,1998,15,14,1170,13.0,2,1,3,2,0,0,2,0,1.5,1.5,1.3,2.7,16,44,78,0.15,0.08,0.23,0.15,0.23,0.11,0.10,0.21,0.11,0.21,Matches
23,24,Ridle Baku,de GER,"DF,MF",RB Leipzig,26,1998,19,15,1275,14.2,2,3,5,2,0,0,1,0,1.4,1.4,1.5,2.9,21,41,97,0.14,0.21,0.35,0.14,0.35,0.10,0.11,0.20,0.10,0.20,Matches
24,25,Samuel Bamba,de GER,"FW,MF",Bochum,20,2004,5,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,5,8,0.00,0.00,0.00,0.00,0.00,0.35,0.10,0.45,0.35,0.45,Matches
25,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,26,Noahkai Banks,us USA,DF,Augsburg,17,2006,8,2,278,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,8,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
27,27,Scott Banks,sct SCO,"FW,MF",St. Pauli,22,2001,12,0,116,1.3,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,1,8,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
28,28,Aymen Barkok,ma MAR,MF,Mainz 05,26,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
29,29,Michy Batshuayi,be BEL,FW,Eint Frankfurt,30,1993,10,3,300,3.3,3,0,3,3,0,0,2,0,1.2,1.2,0.0,1.3,3,8,15,0.90,0.00,0.90,0.90,0.90,0.36,0.01,0.38,0.36,0.38,Matches
30,30,Maximilian Bauer,de GER,DF,Augsburg,24,2000,11,8,658,7.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,4,30,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches
31,31,Oliver Baumann,de GER,GK,Hoffenheim,34,1990,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
32,32,Christoph Baumgartner,at AUT,MF,RB Leipzig,24,1999,31,18,1610,17.9,2,1,3,2,0,0,5,0,4.5,4.5,1.3,5.8,37,53,95,0.11,0.06,0.17,0.11,0.17,0.25,0.07,0.33,0.25,0.33,Matches
33,33,Ihlas Bebou,tg TOG,MF,Hoffenheim,30,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
34,34,Adrian Beck,de GER,"MF,FW",Heidenheim,27,1997,32,18,1598,17.8,4,1,5,4,0,0,1,0,3.3,3.3,1.2,4.5,37,69,83,0.23,0.06,0.28,0.23,0.28,0.18,0.07,0.25,0.18,0.25,Matches
35,35,Timo Becker,de GER,DF,Holstein Kiel,27,1997,30,28,2445,27.2,0,2,2,0,0,0,2,0,1.4,1.4,0.8,2.2,28,57,38,0.00,0.07,0.07,0.00,0.07,0.05,0.03,0.08,0.05,0.08,Matches
36,36,Hannes Behrens,de GER,DF,Hoffenheim,,,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
37,37,Kevin Behrens,de GER,FW,Wolfsburg,33,1991,18,0,170,1.9,1,0,1,1,0,0,2,0,2.3,2.3,0.1,2.4,2,4,18,0.53,0.00,0.53,0.53,0.53,1.24,0.06,1.30,1.24,1.30,Matches
38,38,Maximilian Beier,de GER,"FW,MF",Dortmund,21,2002,29,17,1591,17.7,8,5,13,8,0,0,2,0,7.7,7.7,3.3,11.0,24,33,124,0.45,0.28,0.74,0.45,0.74,0.44,0.19,0.62,0.44,0.62,Matches
39,39,Stefan Bell,de GER,DF,Mainz 05,32,1991,18,15,1436,16.0,0,1,1,0,0,0,4,0,0.8,0.8,1.0,1.8,8,38,5,0.00,0.06,0.06,0.00,0.06,0.05,0.06,0.11,0.05,0.11,Matches
40,40,Jeanuël Belocian,fr FRA,"DF,MF",Leverkusen,19,2005,5,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
41,41,László Bénes,sk SVK,"MF,FW",Union Berlin,26,1997,23,3,589,6.5,2,1,3,2,0,0,4,0,0.9,0.9,1.0,1.9,6,28,34,0.31,0.15,0.46,0.31,0.46,0.14,0.15,0.29,0.14,0.29,Matches
42,42,Ramy Bensebaini,dz ALG,DF,Dortmund,29,1995,31,23,2022,22.5,1,6,7,1,0,0,6,0,1.3,1.3,3.2,4.5,26,128,58,0.04,0.27,0.31,0.04,0.31,0.06,0.14,0.20,0.06,0.20,Matches
43,43,Mergim Berisha,de GER,"FW,MF",Hoffenheim,26,1998,11,3,333,3.7,1,1,2,1,0,0,1,0,1.0,1.0,1.0,2.0,2,7,18,0.27,0.27,0.54,0.27,0.54,0.26,0.27,0.54,0.26,0.54,Matches
44,44,Mergim Berisha,de GER,FW,Augsburg,26,1998,2,0,40,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,0,8,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Matches
45,45,Bernardo,br BRA,DF,Bochum,29,1995,21,19,1782,19.8,0,0,0,0,0,0,5,0,0.7,0.7,0.7,1.4,14,100,14,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
46,46,Alexander Bernhardsson,se SWE,"FW,MF",Holstein Kiel,25,1998,19,15,1263,14.0,7,2,9,7,0,0,3,0,4.1,4.1,1.3,5.5,25,33,72,0.50,0.14,0.64,0.50,0.64,0.29,0.10,0.39,0.29,0.39,Matches
47,47,Matúš Bero,sk SVK,MF,Bochum,28,1995,30,29,2565,28.5,5,2,7,5,0,1,11,0,4.0,3.0,3.7,6.7,29,143,111,0.18,0.07,0.25,0.18,0.25,0.14,0.13,0.27,0.11,0.24,Matches
48,48,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,25,1999,12,0,212,2.4,0,1,1,0,0,0,0,0,0.9,0.9,0.4,1.3,5,8,20,0.00,0.42,0.42,0.00,0.42,0.38,0.16,0.54,0.38,0.54,Matches
49,49,El Bilal Touré,ml MLI,"FW,MF",Stuttgart,22,2001,12,3,356,4.0,2,1,3,2,0,0,0,0,1.6,1.6,1.1,2.8,6,7,25,0.51,0.25,0.76,0.51,0.76,0.41,0.29,0.70,0.41,0.70,Matches
50,50,Tom Bischof,de GER,"MF,FW",Hoffenheim,19,2005,31,30,2559,28.4,5,2,7,5,0,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.18,0.07,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,Matches
51,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
52,51,Leonardo Bittencourt,de GER,MF,Werder Bremen,30,1993,27,10,982,10.9,2,1,3,2,0,0,3,0,1.6,1.6,1.6,3.2,19,64,38,0.18,0.09,0.27,0.18,0.27,0.15,0.14,0.29,0.15,0.29,Matches
53,52,Myron Boadu,nl NED,FW,Bochum,23,2001,19,11,1042,11.6,9,1,10,8,1,1,2,0,7.7,6.9,1.1,8.0,12,18,70,0.78,0.09,0.86,0.69,0.78,0.67,0.10,0.76,0.60,0.69,Matches
54,53,Sacha Boey,fr FRA,DF,Bayern Munich,23,2000,13,6,593,6.6,0,2,2,0,0,0,1,0,0.1,0.1,1.2,1.3,18,39,63,0.00,0.30,0.30,0.00,0.30,0.02,0.18,0.20,0.02,0.20,Matches
55,54,Victor Boniface,ng NGA,FW,Leverkusen,23,2000,19,12,1008,11.2,8,1,9,8,0,1,2,0,7.8,7.1,1.1,8.1,26,23,61,0.71,0.09,0.80,0.71,0.80,0.70,0.10,0.80,0.63,0.73,Matches
56,55,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,25,1999,15,8,788,8.8,2,1,3,2,0,0,2,0,1.2,1.2,0.5,1.7,3,21,1,0.23,0.11,0.34,0.23,0.34,0.14,0.06,0.20,0.14,0.20,Matches
57,56,Carlo Boukhalfa,ma MAR,MF,St. Pauli,25,1999,25,19,1646,18.3,2,0,2,2,0,0,1,0,1.5,1.5,1.1,2.6,10,41,44,0.11,0.00,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14,Matches
58,57,Julian Brandt,de GER,MF,Dortmund,28,1996,30,28,2303,25.6,5,10,15,5,0,0,1,0,4.8,4.8,8.5,13.2,61,149,199,0.20,0.39,0.59,0.20,0.59,0.19,0.33,0.52,0.19,0.52,Matches
59,58,Tim Breithaupt,de GER,MF,Augsburg,22,2002,2,2,120,1.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.4,1,10,1,0.00,0.75,0.75,0.00,0.75,0.04,0.29,0.33,0.04,0.33,Matches
60,59,Maximilian Breunig,de GER,"FW,MF",Heidenheim,23,2000,13,2,350,3.9,2,0,2,1,1,1,0,0,3.4,2.7,0.2,2.9,5,7,13,0.51,0.00,0.51,0.26,0.26,0.89,0.05,0.94,0.68,0.74,Matches
61,60,Moritz Broschinski,de GER,"FW,MF",Bochum,23,2000,33,15,1390,15.4,1,3,4,1,0,0,1,0,4.2,4.2,1.8,6.0,37,20,130,0.06,0.19,0.26,0.06,0.26,0.27,0.12,0.39,0.27,0.39,Matches
62,61,Nathaniel Brown,de GER,"DF,MF",Eint Frankfurt,21,2003,26,22,1947,21.6,3,6,9,3,0,0,2,0,2.2,2.2,5.1,7.3,45,63,119,0.14,0.28,0.42,0.14,0.42,0.10,0.24,0.34,0.10,0.34,Matches
63,62,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,25,1998,12,3,400,4.4,2,2,4,2,0,0,0,0,2.3,2.3,0.6,2.9,16,16,41,0.45,0.45,0.90,0.45,0.90,0.52,0.15,0.66,0.52,0.66,Matches
64,63,Jacob Bruun Larsen,dk DEN,"MF,FW",Stuttgart,25,1998,15,3,414,4.6,1,0,1,1,0,0,1,0,0.6,0.6,1.2,1.8,19,19,40,0.22,0.00,0.22,0.22,0.22,0.13,0.27,0.39,0.13,0.39,Matches
65,64,Emi Buendía,ar ARG,MF,Leverkusen,27,1996,11,3,257,2.9,2,0,2,2,0,0,0,0,0.9,0.9,0.9,1.8,2,14,24,0.70,0.00,0.70,0.70,0.70,0.31,0.30,0.61,0.31,0.61,Matches
66,65,Marius Bülter,de GER,"FW,DF",Hoffenheim,31,1993,25,22,1729,19.2,7,2,9,7,0,0,4,0,3.7,3.7,3.1,6.8,57,35,155,0.36,0.10,0.47,0.36,0.47,0.19,0.16,0.35,0.19,0.35,Matches
67,66,Jonathan Burkardt,de GER,FW,Mainz 05,24,2000,29,28,2109,23.4,18,2,20,16,2,2,0,0,14.8,13.2,3.1,16.3,32,42,157,0.77,0.09,0.85,0.68,0.77,0.63,0.13,0.76,0.56,0.70,Matches
68,67,Oliver Burke,sct SCO,FW,Werder Bremen,27,1997,25,9,908,10.1,5,0,5,5,0,0,4,0,4.1,4.1,1.7,5.8,22,15,88,0.50,0.00,0.50,0.50,0.50,0.41,0.17,0.57,0.41,0.57,Matches
69,68,Marnon Busch,de GER,"DF,MF",Heidenheim,29,1994,23,15,1396,15.5,0,1,1,0,0,0,1,0,0.4,0.4,1.1,1.5,22,63,43,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.10,0.02,0.10,Matches
70,69,Anthony Caci,fr FRA,DF,Mainz 05,27,1997,33,33,2684,29.8,1,7,8,1,0,0,6,0,3.1,3.1,6.6,9.7,45,133,152,0.03,0.23,0.27,0.03,0.27,0.10,0.22,0.32,0.10,0.32,Matches
71,70,Cole Campbell,us USA,"MF,FW",Dortmund,18,2006,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
72,71,Emre Can,de GER,"DF,MF",Dortmund,30,1994,31,23,2105,23.4,3,0,3,1,2,2,4,1,2.0,0.4,0.7,1.1,20,116,12,0.13,0.00,0.13,0.04,0.04,0.08,0.03,0.11,0.02,0.05,Matches
73,72,Tiago Cardoso,lu LUX,GK,Gladbach,18,2006,5,4,380,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
74,73,Abdoulie Ceesay,gm GAM,FW,St. Pauli,20,2004,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
75,74,Julian Chabot,de GER,DF,Stuttgart,26,1998,31,27,2269,25.2,3,1,4,3,0,0,11,1,2.0,1.8,0.5,2.4,7,108,5,0.12,0.04,0.16,0.12,0.16,0.08,0.02,0.10,0.07,0.09,Matches
76,75,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,19,2005,21,13,1130,12.6,0,0,0,0,0,0,2,1,0.3,0.3,0.4,0.7,4,69,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
77,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
78,76,Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,21,2002,26,10,1013,11.3,1,3,4,1,0,0,2,0,2.6,2.6,2.9,5.5,20,52,73,0.09,0.27,0.36,0.09,0.36,0.23,0.26,0.49,0.23,0.49,Matches
79,77,Timothy Chandler,us USA,DF,Eint Frankfurt,34,1990,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
80,78,Anrie Chase,jp JPN,DF,Stuttgart,20,2004,12,7,734,8.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,28,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
81,79,Arthur Chaves,br BRA,DF,Hoffenheim,23,2001,26,24,2185,24.3,1,0,1,1,0,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.00,0.04,0.04,0.04,0.03,0.00,0.04,0.03,0.04,Matches
82,80,Fabio Chiarodia,it ITA,DF,Gladbach,19,2005,16,3,379,4.2,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,1,10,1,0.24,0.00,0.24,0.24,0.24,0.07,0.10,0.17,0.07,0.17,Matches
83,81,Carney Chukwuemeka,eng ENG,MF,Dortmund,20,2003,10,1,253,2.8,1,0,1,1,0,0,1,0,0.6,0.6,0.9,1.5,15,18,24,0.36,0.00,0.36,0.36,0.36,0.21,0.32,0.54,0.21,0.54,Matches
84,82,Alexis Claude-Maurice,fr FRA,"MF,FW",Augsburg,26,1998,28,25,2109,23.4,9,2,11,9,0,0,4,0,4.7,4.7,1.2,5.9,59,61,102,0.38,0.09,0.47,0.38,0.47,0.20,0.05,0.25,0.20,0.25,Matches
85,83,Nnamdi Collins,de GER,DF,Eint Frankfurt,20,2004,24,15,1489,16.5,1,1,2,1,0,0,4,0,0.8,0.8,1.0,1.8,30,63,42,0.06,0.06,0.12,0.06,0.12,0.05,0.06,0.11,0.05,0.11,Matches
86,84,Kingsley Coman,fr FRA,FW,Bayern Munich,28,1996,28,14,1282,14.2,5,4,9,5,0,0,0,0,4.3,4.3,3.3,7.6,66,45,215,0.35,0.28,0.63,0.35,0.63,0.30,0.23,0.53,0.30,0.53,Matches
87,85,Sirlord Conteh,de GER,"FW,MF",Heidenheim,28,1996,29,4,892,9.9,1,1,2,1,0,0,2,0,2.1,2.1,2.6,4.7,29,19,75,0.10,0.10,0.20,0.10,0.20,0.21,0.26,0.47,0.21,0.47,Matches
88,86,Danny da Costa,de GER,DF,Mainz 05,31,1993,25,25,2006,22.3,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,21,109,22,0.00,0.04,0.04,0.00,0.04,0.00,0.03,0.03,0.00,0.03,Matches
89,87,Yan Couto,br BRA,"DF,FW",Dortmund,22,2002,21,8,895,9.9,0,0,0,0,0,0,5,0,0.3,0.3,0.9,1.2,46,68,83,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
90,88,Tomáš Čvančara,cz CZE,FW,Gladbach,23,2000,28,7,831,9.2,2,0,2,2,0,0,5,1,3.8,3.8,0.9,4.7,15,23,50,0.22,0.00,0.22,0.22,0.22,0.41,0.10,0.51,0.41,0.51,Matches
91,89,Finn Dahmen,de GER,GK,Augsburg,26,1998,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
92,90,Thomas Dähne,de GER,GK,Holstein Kiel,30,1994,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
93,91,Mahmoud Dahoud,de GER,MF,Eint Frankfurt,28,1996,9,3,364,4.0,1,1,2,1,0,0,2,0,0.5,0.5,0.7,1.2,1,17,6,0.25,0.25,0.49,0.25,0.49,0.13,0.18,0.31,0.13,0.31,Matches
94,92,Ameen Al-Dakhil,be BEL,DF,Stuttgart,22,2002,7,6,432,4.8,0,0,0,0,0,0,0,1,0.1,0.1,0.2,0.2,1,12,0,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
95,93,Bence Dárdai,hu HUN,MF,Wolfsburg,18,2006,21,16,1304,14.5,1,1,2,1,0,0,0,0,1.0,1.0,1.0,2.1,5,39,24,0.07,0.07,0.14,0.07,0.14,0.07,0.07,0.14,0.07,0.14,Matches
96,94,Lukas Daschner,de GER,"MF,FW",Bochum,25,1998,14,3,412,4.6,1,1,2,1,0,1,0,0,2.7,1.9,0.7,2.6,8,11,19,0.22,0.22,0.44,0.22,0.44,0.60,0.15,0.74,0.42,0.57,Matches
97,95,Alphonso Davies,ca CAN,DF,Bayern Munich,23,2000,19,17,1560,17.3,1,2,3,1,0,0,0,0,1.2,1.2,1.6,2.8,81,120,140,0.06,0.12,0.17,0.06,0.17,0.07,0.09,0.16,0.07,0.16,Matches
98,96,Olivier Deman,be BEL,DF,Werder Bremen,24,2000,9,0,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
99,97,Ermedin Demirović,ba BIH,FW,Stuttgart,26,1998,34,20,1855,20.6,15,1,16,15,0,2,2,0,14.1,12.4,1.9,14.3,20,31,115,0.73,0.05,0.78,0.73,0.78,0.69,0.09,0.78,0.60,0.70,Matches
