nombre,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,temporada,liga
tyronne ebuehi,3.1933015547692776,1.993508921004832,3.1933015547692776,12,4.917498379014432,3.341418521478772,2022-2023,serie-a
pasquale mazzocchi,1.3250192208215594,2.2945157941430807,1.3250192208215594,30,4.722527238540351,1.790064763277769,2022-2023,serie-a
fabiano parisi,1.8837269730865955,1.8162786290049555,1.8837269730865955,21,8.0690455166623,5.201673832722008,2022-2023,serie-a
abdou harroui,1.7168548423796892,0.4761662185192108,1.7168548423796892,6,3.361668565310538,1.231395784765482,2022-2023,serie-a
kim min-jae,1.666691727936268,1.8716905051842327,1.666691727936268,10,10.52649396751076,10.340098449960353,2022-2023,serie-a
kristian thorstvedt,2.017801232635975,1.5006314874626696,2.017801232635975,10,6.487498443573713,3.186978831887245,2022-2023,serie-a
josh doig,1.2285026982426643,1.4402790255844593,1.2285026982426643,12,4.475398714654148,2.1143422881141305,2022-2023,serie-a
emanuele valeri,2.5298722153529525,4.336974482983351,2.5298722153529525,54,8.256239663809538,3.3098297901451588,2022-2023,serie-a
giulio donati,0.5670123249292374,0.0766734704375267,0.5670123249292374,1,1.576125469058752,0.9455099739134312,2022-2023,serie-a
matteo darmian,1.1914836382493377,2.808740334585309,1.1914836382493377,19,11.325903963297606,9.905488630756736,2022-2023,serie-a
fikayo tomori,1.8003495261073112,0.7087417002767324,1.8003495261073112,9,8.678818094544113,7.956129631958902,2022-2023,serie-a
ola aina,0.8156625367701054,2.0749858282506466,0.8156625367701054,12,4.918829470872879,3.8775984197855,2022-2023,serie-a
federico fazio,0.7743347994983196,0.074069901369512,0.7743347994983196,3,1.7065561702474952,1.5531975766643882,2022-2023,serie-a
juan cuadrado,1.2184922704473138,3.642990296706557,1.2184922704473138,41,8.404903832823038,6.403009252622724,2022-2023,serie-a
armando izzo,2.002038322389126,0.961982563138008,2.002038322389126,14,8.68965814076364,6.739318694919348,2022-2023,serie-a
bryan cristante,2.512648600153625,1.6987187564373016,1.7513495115563271,15,9.792703222483397,7.998822149820626,2022-2023,serie-a
lorenzo de silvestri,0.9660742599517108,0.2580923065543175,0.9660742599517108,6,1.7905581630766392,1.0593322310596704,2022-2023,serie-a
karol linetty,1.0267626643180847,0.8224842958152294,1.0267626643180847,21,7.398998703807592,6.066998152062297,2022-2023,serie-a
fabio quagliarella,2.7348157353699207,0.5374465249478817,2.7348157353699207,7,3.842110183089972,0.925620548427105,2022-2023,serie-a
juan jesus,0.5846714824438095,0.0382965002208948,0.5846714824438095,2,5.001702159643173,4.962621260434389,2022-2023,serie-a
leandro paredes,0.5949164545163512,1.7278349669650197,0.5949164545163512,21,3.782791016623378,3.390579277649522,2022-2023,serie-a
leonardo bonucci,1.4053347297012806,0.2505484148859977,0.6440337188541889,4,3.644719149917364,3.4630457498133183,2022-2023,serie-a
gianmarco ferrari,0.8958863206207752,0.3556445948779583,0.8958863206207752,4,6.3666478600353,6.15894447080791,2022-2023,serie-a
elseid hysaj,0.4519660770893097,1.00193031411618,0.4519660770893097,12,7.701023015193641,6.946240042336285,2022-2023,serie-a
alfred duncan,0.3654387472197413,0.7536100428551435,0.3654387472197413,14,3.56088852416724,2.939039021730423,2022-2023,serie-a
leonardo spinazzola,0.7339273989200592,2.770621247589588,0.7339273989200592,21,9.112710250541568,6.619755249470472,2022-2023,serie-a
stefan de vrij,1.4950995575636623,0.1354600042104721,1.4950995575636623,1,6.461610049009323,6.428733482956886,2022-2023,serie-a
davide calabria,0.9684418588876724,2.1136664152145386,0.9684418588876724,19,10.044177370145915,7.798883041366935,2022-2023,serie-a
mattia destro,1.9058445431292057,0.5060577057301998,1.9058445431292057,4,1.889341903850436,0.083670899271965,2022-2023,serie-a
isaac success,3.408071112819016,3.680428732186556,3.408071112819016,31,9.639216328039764,4.826852985657752,2022-2023,serie-a
zlatan ibrahimovic,1.00799161195755,0.6018450260162354,0.2466924972832203,1,1.221918789669871,0.4222663026303053,2022-2023,serie-a
roberto soriano,0.649980103597045,2.383828504011035,0.649980103597045,20,6.227694340981543,3.7024496225640178,2022-2023,serie-a
matteo bianchetti,1.231351524591446,0.5340379662811756,1.231351524591446,5,2.9574700109660625,2.4676188193261623,2022-2023,serie-a
kevin lasagna,5.461292044725269,1.4358546994626522,5.461292044725269,17,7.121251796837896,1.3984330389648676,2022-2023,serie-a
paolo ghiglione,0.6312382444739342,0.6070749275386333,0.6312382444739342,12,2.2866541631519794,1.4051702516153457,2022-2023,serie-a
jesé,0.3715038886293769,0.6771304253488779,0.3715038886293769,2,1.0550859132781625,0.0271550007164478,2022-2023,serie-a
alexis blin,2.975117596797645,0.995334199629724,2.975117596797645,15,6.872414098121226,4.275244216434658,2022-2023,serie-a
jean-daniel akpa-akpro,1.6303711291402578,1.3280059713870287,1.6303711291402578,6,3.646242944523692,2.0158139765262604,2022-2023,serie-a
koffi djidji,0.4592540077865124,0.1384010035544634,0.4592540077865124,2,6.189252130687237,5.961742024868727,2022-2023,serie-a
rolando mandragora,1.2391245793551209,4.4398750849068165,1.2391245793551209,33,9.166681533679366,6.165831116959453,2022-2023,serie-a
milan djuric,1.7081730850040913,1.5691761393100023,1.7081730850040913,21,4.016929781064391,1.7139493357390163,2022-2023,serie-a
tolgay arslan,1.9336891658604145,1.644153157249093,1.9336891658604145,15,6.354634867981076,4.71965997479856,2022-2023,serie-a
josé luis palomino,0.920313337817788,0.3698740005493164,0.920313337817788,2,4.134903479367495,3.845037780702114,2022-2023,serie-a
hans hateboer,1.9936813805252316,1.661960014142096,1.9936813805252316,13,6.937320256605744,4.254499001428485,2022-2023,serie-a
emanuel vignato,0.1569217033684253,0.5896291695535183,0.1569217033684253,5,1.5182087454013526,0.8341726041398942,2022-2023,serie-a
alessandro buongiorno,2.264299060218036,1.7444551941007376,2.264299060218036,8,8.713905170559883,8.09122883901,2022-2023,serie-a
weston mckennie,0.6379169821739197,1.5675778184086084,0.6379169821739197,8,3.6511223763227454,1.7335574850440023,2022-2023,serie-a
fode toure,1.386620882898569,0.6515411213040352,1.386620882898569,4,2.830296166241169,1.159484624862671,2022-2023,serie-a
eldor shomurodov,2.44668161123991,1.352383241057396,2.44668161123991,11,4.928926013410091,1.5285497512668371,2022-2023,serie-a
tanguy ndombele alvaro,1.0766875464469194,0.8301978725939989,1.0766875464469194,9,4.4469167198985815,3.420299923047424,2022-2023,serie-a
stanislav lobotka,0.5055775418877602,1.1335803046822548,0.5055775418877602,17,16.427517177537084,14.99005044810474,2022-2023,serie-a
gianluca mancini,2.146700669080019,1.417543638497591,2.146700669080019,15,7.184761974960566,6.477900270372629,2022-2023,serie-a
nicolas haas,1.121543249115348,0.9257133156061172,1.121543249115348,9,2.567320127040148,0.7479743994772434,2022-2023,serie-a
mehdi leris,4.025223387870938,1.7723574917763472,4.025223387870938,20,7.815881265327334,2.8350184792652726,2022-2023,serie-a
marvin zeegelaar,0.4894017577171325,0.133131350390613,0.4894017577171325,4,2.0341156413778663,1.6196615025401115,2022-2023,serie-a
salvatore esposito,0.6986130904406309,1.3112847432494164,0.6986130904406309,12,3.028219427913428,2.91070756316185,2022-2023,serie-a
nicolo zaniolo,4.032715069130063,0.8956218883395195,4.032715069130063,8,7.047851322218776,2.4075421690940857,2022-2023,serie-a
toma basic,1.3812793558463454,0.3819729760289192,1.3812793558463454,8,1.81150477938354,0.5725897885859013,2022-2023,serie-a
william troost-ekong,0.6184431239962578,0.0,0.6184431239962578,0,0.7516812887042761,0.1869073044508695,2022-2023,serie-a
mehdi bourabia,1.535386499017477,4.140788058750331,1.535386499017477,36,7.516895891167223,4.082218916155398,2022-2023,serie-a
arkadiusz reca,0.955912496894598,2.0483037270605564,0.955912496894598,23,4.22505446523428,2.1398162823170424,2022-2023,serie-a
koray günter,0.8211378576233983,0.843394273892045,0.8211378576233983,10,2.355384662747383,2.144068866968155,2022-2023,serie-a
omar colley,1.4193593338131905,0.0960261970758438,1.4193593338131905,1,2.0833404902368784,2.02595048584044,2022-2023,serie-a
dimitris nikolaou,0.7340699713677168,0.6055432399734855,0.7340699713677168,10,3.3915833812206984,2.980936732143164,2022-2023,serie-a
nicolo rovella,1.320841331966221,2.0849048728123307,1.320841331966221,23,11.923506755381824,10.56555624678731,2022-2023,serie-a
merih demiral,0.8050409089773893,0.2190365055575966,0.8050409089773893,4,5.035747922956944,4.831730909645557,2022-2023,serie-a
hans nicolussi caviglia,0.1555417720228433,0.0336770005524158,0.1555417720228433,2,0.9259967505931854,0.754391498863697,2022-2023,serie-a
gianluca gaetano,1.0837101936340332,0.1102420017123222,1.0837101936340332,1,1.2415314018726349,0.3830981738865375,2022-2023,serie-a
aleksa terzic,0.7028216775506735,1.8126036245375872,0.7028216775506735,25,3.6827908903360367,2.1551080718636517,2022-2023,serie-a
pawel dawidowicz,1.3483541049063206,1.07888999953866,1.3483541049063206,6,2.0729481941089034,1.752435921691358,2022-2023,serie-a
ruslan malinovskiy,0.6601994037628174,2.1708236187696457,0.6601994037628174,12,3.5258130449801683,2.3853710126131773,2022-2023,serie-a
georgios kyriakopoulos,1.105657061561942,2.3017012756317854,1.105657061561942,23,6.108640197664499,3.567904075607657,2022-2023,serie-a
janis antiste,0.06282489746809,0.0,0.06282489746809,0,0.5022460222244263,0.439420998096466,2022-2023,serie-a
pierre kalulu kyatengwa,1.9987561404705048,1.3354435665532949,1.9987561404705048,10,8.837405312806368,7.330242587253451,2022-2023,serie-a
pablo marí,0.66630186047405,0.1114172898232936,0.66630186047405,3,7.20591345243156,7.185781447216868,2022-2023,serie-a
luka romero,0.858429592102766,0.0364852994680404,0.858429592102766,2,0.9074546955525876,0.2150625064969062,2022-2023,serie-a
nikola moro,0.7285135164856911,2.094493269920349,0.7285135164856911,18,6.671977106481791,4.0365089774131775,2022-2023,serie-a
nicolò casale,0.5068234950304031,0.345090102404356,0.5068234950304031,4,7.858438242226839,7.858438242226839,2022-2023,serie-a
lucas martínez quarta,2.474015794694424,0.6966417208313942,2.474015794694424,8,5.283590657636523,4.252664199098945,2022-2023,serie-a
bruno amione,0.62246676068753,0.2905903086066246,0.62246676068753,3,3.045186806470156,3.045186806470156,2022-2023,serie-a
filippo ranocchia,1.52137160487473,0.2889857031404972,1.52137160487473,7,2.324698530137539,1.0368639016523955,2022-2023,serie-a
edoardo bove,1.1490710098296404,1.0293413177132609,1.1490710098296404,7,4.400389613583684,2.659473629668355,2022-2023,serie-a
yayah kallon,1.8392358804121611,1.3198289605788889,1.8392358804121611,13,3.720855683553964,0.9802096113562584,2022-2023,serie-a
denzel dumfries,4.177253388799727,6.743637535721064,4.177253388799727,32,13.965870510786772,8.083874214440584,2022-2023,serie-a
petar stojanovic,0.3356702113524079,1.0338689126074314,0.3356702113524079,19,3.835922986268997,3.000236105173826,2022-2023,serie-a
nadir zortea,0.3438796009868383,1.3147465959191322,0.3438796009868383,10,3.682670559734106,2.2604520730674267,2022-2023,serie-a
matìas soulè malvano,1.556844947859645,0.3733214298263192,1.556844947859645,9,2.363260150887072,0.6936877677217126,2022-2023,serie-a
johan vásquez,0.5733857955783606,0.2462121006101369,0.5733857955783606,6,3.217744057998061,3.1105768624693155,2022-2023,serie-a
pablo galdames,0.2628095764666796,0.6943611539900303,0.2628095764666796,10,2.1372707411646843,1.4562242049723864,2022-2023,serie-a
cristian volpato,0.2115446962416172,1.0610079625621438,0.2115446962416172,4,1.2275730036199093,0.8931019902229309,2022-2023,serie-a
michel aebischer,1.4208158934488893,0.4532312052324414,1.4208158934488893,15,3.364072555676102,2.358331148047,2022-2023,serie-a
éderson,2.0256630228832364,2.3305274434387684,2.0256630228832364,21,10.55343154910952,7.528883051127195,2022-2023,serie-a
samuel iling-junior,0.7174938870593905,0.2023944612592458,0.7174938870593905,5,2.730568047612905,1.9230435155332088,2022-2023,serie-a
christian gytkjær,3.3448120653629303,0.2401653006672859,2.583513230085373,3,3.212352268397808,0.4827405028045177,2022-2023,serie-a
joan gonzàlez,1.8161845924332736,1.6023670099675655,1.8161845924332736,15,4.975102760829032,3.0367706203833222,2022-2023,serie-a
marcos antônio,0.8832344114780426,0.4298343043774366,0.8832344114780426,3,4.065091667696834,3.1606449764221907,2022-2023,serie-a
dodô,0.5400554221123457,2.113130444660783,0.5400554221123457,28,8.634122780524194,6.984755381941795,2022-2023,serie-a
charles pickel,2.030045371502638,1.1359755769371986,2.030045371502638,20,5.679394750855863,3.1487753745168447,2022-2023,serie-a
cristian buonaiuto,2.8947981540113688,1.559725319966674,2.1334993224591017,17,4.385597541928291,1.850079108029604,2022-2023,serie-a
emil holm,0.8877306086942554,1.8249831153079867,0.8877306086942554,14,3.8496303409338,2.356549009680748,2022-2023,serie-a
erik botheim,0.3710021488368511,1.588100902736187,0.3710021488368511,8,2.7513319104909897,1.0519604459404943,2022-2023,serie-a
agustín álvarez martínez,1.261269999668002,0.4209319874644279,1.261269999668002,2,1.5799549892544746,0.3441750109195709,2022-2023,serie-a
luka lochoshvili,0.9533305000513792,1.1276969406753778,0.9533305000513792,5,1.8814018331468103,1.3135414430871606,2022-2023,serie-a
ola solbakken,1.0562524497509005,1.4002538360655308,1.0562524497509005,11,2.4018823951482773,0.158398400992155,2022-2023,serie-a
przemyslaw wisniewski,1.2363750925287604,0.5738783143460751,1.2363750925287604,3,2.800093926489353,2.336135394871235,2022-2023,serie-a
jeremy toljan,0.439777709543705,2.3516004299744964,0.439777709543705,22,9.746492493897676,8.348285891115665,2022-2023,serie-a
ricardo rodríguez,0.4302843315526843,1.552736910060048,0.4302843315526843,29,8.315714631229639,7.561104258522391,2022-2023,serie-a
franck ribéry,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
kaan ayhan,0.0090911602601408,0.0,0.0090911602601408,0,1.4374095126986504,1.428317479789257,2022-2023,serie-a
albin ekdal,2.713478404097259,1.6115819476544857,2.713478404097259,10,7.085847626440227,4.310975861735642,2022-2023,serie-a
pedro obiang,0.2773713497444987,0.1584033779799938,0.2773713497444987,3,1.8345816805958748,1.568485014140606,2022-2023,serie-a
florian thauvin,0.4800590984523296,1.401131272315979,0.4800590984523296,9,2.3328343220055103,1.1886625215411186,2022-2023,serie-a
harry winks,0.4215813269838691,0.9793751584365964,0.4215813269838691,15,4.353261454030871,3.676664192229509,2022-2023,serie-a
mattia perin,0.0,0.0,0.0,0,1.137996718287468,1.137996718287468,2022-2023,serie-a
miguel veloso,0.7964164614677429,1.943397445604205,0.7964164614677429,19,2.4799762051552534,1.409036107361317,2022-2023,serie-a
tomás rincón,0.6065906286239624,1.3521954249590635,0.6065906286239624,21,4.380091402679682,3.3188716899603605,2022-2023,serie-a
mattia de sciglio,0.0694234985858202,0.4385047927498817,0.0694234985858202,8,1.8555711787194011,1.4864619858562946,2022-2023,serie-a
manuel locatelli,1.3309556283056736,1.64612689986825,1.3309556283056736,22,10.380102315917611,8.26999706402421,2022-2023,serie-a
samuele perisan,0.0,0.0,0.0,0,0.1536227986216545,0.1536227986216545,2022-2023,serie-a
vincenzo fiorillo,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
marco benassi,0.875769380480051,0.5209657028317451,0.875769380480051,8,2.394029103219509,1.6071797981858251,2022-2023,serie-a
andrea belotti,4.827383181080222,1.1833526026457548,4.06608416698873,14,7.311474138870835,2.660383466631174,2022-2023,serie-a
federico marchetti,0.0,0.0,0.0,0,0.1059940010309219,0.1059940010309219,2022-2023,serie-a
patric,0.0685071498155593,0.0418150220066309,0.0685071498155593,2,7.53627740778029,7.53627740778029,2022-2023,serie-a
danilo cataldi,0.1727507980540394,1.0014556162059307,0.1727507980540394,16,7.759812088683248,7.513631049543619,2022-2023,serie-a
jacopo sala,0.0,0.0074864900670945,0.0,1,0.0150779001414775,0.0150779001414775,2022-2023,serie-a
milan skriniar,0.8666743142530322,0.2703970018774271,0.8666743142530322,6,8.847016740590334,8.610958311706781,2022-2023,serie-a
wojciech szczesny,0.0,0.0,0.0,0,2.79983204882592,2.79983204882592,2022-2023,serie-a
alessandro florenzi,0.8870779722929001,0.3894424960017204,0.8870779722929001,6,2.123231992125511,1.141822911798954,2022-2023,serie-a
mato jajalo,0.0445358008146286,0.1550526022911071,0.0445358008146286,2,0.099489502608776,0.0177101008594036,2022-2023,serie-a
giuseppe pezzella,0.1325980592519045,0.7635912243276834,0.1325980592519045,7,1.534914162941277,1.2127532428130507,2022-2023,serie-a
alex sandro,0.3904890790581703,1.097965708002448,0.3904890790581703,12,6.71926186606288,6.097039581276476,2022-2023,serie-a
daniele rugani,0.7166097518056631,0.0,0.7166097518056631,0,1.2152474112808704,1.2152474112808704,2022-2023,serie-a
emil audero,0.0,0.0,0.0,0,1.527403388172388,1.527403388172388,2022-2023,serie-a
lukasz skorupski,0.0,0.0,0.0,0,3.2067777095362544,3.2067777095362544,2022-2023,serie-a
rade krunic,1.150306936353445,1.608954580500722,1.150306936353445,15,7.770425774157047,5.433331428095698,2022-2023,serie-a
ivan radovanovic,0.1745524196885526,0.0166202001273632,0.1745524196885526,1,0.9609579956158996,0.7989900140091777,2022-2023,serie-a
alex cordaz,0.0,0.0,0.0,0,0.0976996943354606,0.0976996943354606,2022-2023,serie-a
andrea barberis,0.0843024998903274,0.5153444074094296,0.0843024998903274,4,1.1535618007183075,1.0732642002403736,2022-2023,serie-a
luigi sepe,0.0,0.0,0.0,0,1.234130217693746,1.234130217693746,2022-2023,serie-a
lorenzo tonelli,0.0,0.0,0.0,0,0.0946665108203888,0.0946665108203888,2022-2023,serie-a
vlad chiriches,0.0,0.048097301274538,0.0,1,0.7115270011126995,0.7115270011126995,2022-2023,serie-a
nicola murru,0.0270105991512537,0.0800662119872868,0.0270105991512537,2,0.8131302823312581,0.7330644689500332,2022-2023,serie-a
ciprian tatarusanu,0.0,0.4113050028681755,0.0,2,2.344731856137514,2.2349026519805197,2022-2023,serie-a
marios oikonomou,0.2493060752749443,0.0,0.2493060752749443,0,0.0,0.0,2022-2023,serie-a
alex ferrari,0.136252298951149,0.5059699043631554,0.136252298951149,5,2.028401341289282,1.8511371444910765,2022-2023,serie-a
mouhamadou sarr,0.0,0.0,0.0,0,0.0797559339553117,0.0797559339553117,2022-2023,serie-a
andrea consigli,0.0,0.0,0.0,0,6.53013426437974,6.53013426437974,2022-2023,serie-a
francesco acerbi,0.8353180605918169,0.8874063957482576,0.8353180605918169,16,9.115808375179768,8.285163655877113,2022-2023,serie-a
gianluca pegolo,0.0,0.0,0.0,0,0.1445981003344059,0.1445981003344059,2022-2023,serie-a
mattia caldara,0.7644212944433093,0.0165529996156692,0.7644212944433093,1,1.652215232141316,1.4099697284400463,2022-2023,serie-a
andrea conti,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
roberto gagliardini,0.8066553119570017,0.2835769988596439,0.8066553119570017,5,3.67355315387249,3.076840272173285,2022-2023,serie-a
marco sportiello,0.0,0.0,0.0,0,1.0988748334348202,1.0988748334348202,2022-2023,serie-a
marco d&#039;alessandro,0.2131964955478906,0.1355097964406013,0.2131964955478906,3,0.9871394969522952,0.6852767951786518,2022-2023,serie-a
alberto grassi,0.4959374535828829,0.2717163655906915,0.4959374535828829,6,1.7717564776539805,1.3973325937986374,2022-2023,serie-a
samir handanovic,0.0,0.0517636872828006,0.0,1,3.6937343031167984,3.6937343031167984,2022-2023,serie-a
jeison murillo,0.1163448002189397,0.040066834539175,0.1163448002189397,2,1.1539763621985912,1.113909626379609,2022-2023,serie-a
gary medel,0.0683712977916002,0.6096254736185074,0.0683712977916002,7,5.25151233933866,4.573514459654689,2022-2023,serie-a
andrea ranocchia,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
danilo d&#039;ambrosio,0.3231622837483883,1.1159177795052528,0.3231622837483883,7,2.828417155891657,2.275546859949827,2022-2023,serie-a
stefan radu,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
bartlomiej dragowski,0.0,0.4697639942169189,0.0,1,1.643395529128611,1.643395529128611,2022-2023,serie-a
valerio verre,0.3865507990121841,1.046878706663847,0.3865507990121841,13,2.3559910226613283,1.164045017212629,2022-2023,serie-a
marko pjaca,0.6486202981323004,0.458277203142643,0.6486202981323004,11,1.9323869366198776,1.3920416831970217,2022-2023,serie-a
manuel de luca,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
norbert gyömbér,0.7806354649364948,0.529931552708149,0.7806354649364948,3,3.316725486889481,3.144677074626088,2022-2023,serie-a
riccardo marchizza,0.0,0.1988411583006382,0.0,3,0.7481032907962799,0.5492614358663559,2022-2023,serie-a
antonio mirante,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
luca zanimacchia,0.9467373881489038,0.6613525087013841,0.9467373881489038,13,2.4599271416664124,1.292407626286149,2022-2023,serie-a
luca marrone,0.0537246987223625,0.0,0.0537246987223625,0,0.3006287962198257,0.3006287962198257,2022-2023,serie-a
paul pogba,0.4918253347277641,0.357405636459589,0.4918253347277641,2,0.949359942227602,0.1109731327742338,2022-2023,serie-a
mário rui,0.6809892188757658,3.1221845080144703,0.6809892188757658,46,12.43525730073452,11.270306251943111,2022-2023,serie-a
ionut radu,0.0,0.1955696083605289,0.0,2,0.3690148126333952,0.1734452024102211,2022-2023,serie-a
pierluigi gollini,0.0,0.0,0.0,0,0.4413897898048162,0.4413897898048162,2022-2023,serie-a
alex meret,0.0,0.0,0.0,0,2.406762942671776,2.406762942671776,2022-2023,serie-a
berat gjimshiti,0.5439124777913094,0.1876526288688182,0.5439124777913094,4,6.08601988106966,5.937966920435429,2022-2023,serie-a
pepín,0.2993223574012518,1.117618684656918,0.2993223574012518,9,6.295967036858201,5.163393458351493,2022-2023,serie-a
jaime báez,0.0711053013801574,0.1248552035540342,0.0711053013801574,2,0.1895733028650283,0.0104182995855808,2022-2023,serie-a
simone romagnoli,0.0121958497911691,0.0,0.0121958497911691,0,0.0070645799860358,0.0070645799860358,2022-2023,serie-a
francesco bardi,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
samir ujkani,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
kastriot dermaku,0.0,0.0,0.0,0,0.0,0.0,2022-2023,serie-a
martin erlic,0.1989549156278371,0.3690258935093879,0.1989549156278371,2,5.9080091416835785,5.9080091416835785,2022-2023,serie-a
filippo romagna,0.0,0.0,0.0,0,0.0595231838524341,0.0595231838524341,2022-2023,serie-a
diego llorente,0.2525744028389454,0.094375692307949,0.2525744028389454,1,1.6798717100173235,1.6798717100173235,2022-2023,serie-a
guillermo ochoa,0.0,0.0,0.0,0,1.855428567156196,1.855428567156196,2022-2023,serie-a
gonzalo escalante,0.183239996433258,0.2103489004075527,0.183239996433258,4,0.6173969991505146,0.3278623968362808,2022-2023,serie-a
adam ounas,0.0421770997345447,0.0,0.0421770997345447,0,0.0421770997345447,0.0,2022-2023,serie-a
salvatore sirigu,0.0,0.0,0.0,0,0.1353330016136169,0.1353330016136169,2022-2023,serie-a
adama soumaoro,0.1942603960633278,0.0163205005228519,0.1942603960633278,1,3.8511825585737824,3.8511825585737824,2022-2023,serie-a
tiemoué bakayoko,0.0,0.0,0.0,0,0.0360886007547378,0.0360886007547378,2022-2023,serie-a
